,LandCover,Wind,DEM,NDVI,Clouds,Temp,Eva,Eva_plant,AirTempCategory
584939,130.0,1.6213986,1138.0,0.81,0.866801,23.154175,-0.0054033017,4.656613e-10,0
585196,50.0,1.5011692,1079.0,0.77,0.8727258,19.166443,-0.003696486,-3.3352223e-06,0
585248,30.0,1.0319777,493.0,0.76,0.90192086,22.183655,-0.0037536332,-3.8184386e-05,0
585323,40.0,1.4593116,2359.0,0.73,0.8921372,16.724976,-0.0037271194,-1.0182161e-05,0
585334,50.0,1.5308555,1174.0,0.81,0.86107117,23.475006,-0.005204395,-2.545191e-06,0
585460,50.0,1.5099267,1826.0,0.73,0.87540233,18.829132,-0.004199404,-0.00041371264,0
585506,10.0,1.006596,2012.0,0.74,0.930934,17.693268,-0.003919688,4.656613e-10,0
585518,60.0,1.3439804,1692.0,0.41,0.8983088,17.212921,-0.0044580987,-1.6673783e-06,0
585649,190.0,1.284311,1489.0,0.59,0.896178,17.178162,-0.0043909163,-2.545191e-06,0
585656,30.0,1.5315976,2006.0,0.71,0.8845624,17.823853,-0.003931202,-0.00045338977,0
585718,30.0,1.4324455,2475.0,0.76,0.8959961,16.716064,-0.003936167,-2.7207534e-06,0
585726,50.0,1.5250666,1955.0,0.8,0.86364377,20.931946,-0.004301445,-9.651283e-07,0
585785,10.0,1.470147,2121.0,0.74,0.8922671,16.4487,-0.0036569792,-8.7315605e-08,0
585840,50.0,0.95360595,1262.0,0.81,0.8915785,20.32904,-0.004105496,4.656613e-10,0
585847,50.0,1.288467,2592.0,0.77,0.8941251,17.38446,-0.004243981,-7.017845e-07,0
585989,50.0,1.5315976,1120.0,0.85,0.8582907,21.980469,-0.003631944,4.656613e-10,0
586101,50.0,1.0163925,1845.0,0.82,0.92335916,18.76184,-0.0039938423,-2.8440663e-05,0
586117,50.0,1.4794983,2368.0,0.78,0.879651,16.74057,-0.004159369,4.656613e-10,0
586176,50.0,1.0966938,737.0,0.77,0.8932416,20.456024,-0.004136447,4.656613e-10,0
586307,30.0,1.0002134,805.0,0.77,0.89633393,17.998077,-0.0039531738,4.656613e-10,0
586369,50.0,0.9304507,1225.0,0.83,0.91891557,16.45227,-0.0038307451,4.656613e-10,1
586437,40.0,0.9398018,2469.0,0.79,0.91293883,15.63858,-0.0038566252,4.656613e-10,0
587145,40.0,2.2471852,39.0,0.75,0.96439075,26.535004,-0.004348135,-2.9494038e-05,0
587146,40.0,2.1800942,49.0,0.73,0.9656381,26.639282,-0.0041690874,-9.831036e-06,0
588068,50.0,2.311456,14.0,0.76,0.9723684,25.830933,-0.0038862024,-1.2288911e-05,0
588135,50.0,1.9442368,45.0,0.78,0.9759934,25.703949,-0.003642402,4.656613e-10,0
588136,11.0,1.7906103,79.0,0.77,0.9777864,25.478027,-0.0035780715,4.656613e-10,0
588170,120.0,1.1658628,78.0,0.77,0.97670805,26.341156,-0.0036977534,-8.7734696e-07,0
589018,50.0,1.0316808,1578.0,0.76,0.9815024,19.88388,-0.0036341625,4.656613e-10,0
589146,40.0,0.9886358,1168.0,0.83,0.98138547,18.730194,-0.0034538473,4.656613e-10,0
589156,50.0,1.1961428,1234.0,0.78,0.9743693,21.089233,-0.0039234906,4.656613e-10,0
589231,50.0,1.5514874,771.0,0.8,0.963975,23.834625,-0.0047193286,4.656613e-10,0
589465,50.0,1.000065,1587.0,0.79,0.98532236,18.568909,-0.0030279355,-2.8440663e-05,0
589478,40.0,1.1977755,2765.0,0.75,0.9761493,16.314117,-0.0035684588,4.656613e-10,0
589534,50.0,0.92525554,1444.0,0.79,0.97831917,18.022583,-0.003285046,-8.426536e-06,0
589537,120.0,0.9504889,807.0,0.78,0.9765521,19.764465,-0.0034378965,-5.5297537e-06,0
589559,130.0,1.525215,1138.0,0.78,0.9591416,22.805725,-0.00479549,4.656613e-10,0
589816,50.0,1.3568939,1079.0,0.75,0.9608437,19.21814,-0.0035061354,-2.8963161e-06,0
589868,30.0,0.96280867,493.0,0.77,0.967561,22.092316,-0.0033990238,-4.1871197e-05,0
589943,40.0,1.3138489,2359.0,0.72,0.9665476,16.965149,-0.0035362407,-9.216567e-06,0
589954,50.0,1.4345236,1174.0,0.79,0.95489293,23.200958,-0.0047657015,-2.3696284e-06,0
590080,50.0,1.3925174,1826.0,0.7,0.95646507,18.85141,-0.0039084908,-0.0003745622,0
590126,10.0,0.9984322,2012.0,0.75,0.97612333,17.476257,-0.0035728954,4.656613e-10,0
590138,60.0,1.2201886,1692.0,0.41,0.963988,17.281525,-0.004186728,-1.5795971e-06,0
590269,190.0,1.1676439,1489.0,0.59,0.95946646,17.208466,-0.004105179,-2.2818472e-06,0
590276,30.0,1.4091418,2006.0,0.72,0.9551658,17.953064,-0.00373557,-0.0004128348,0
590338,30.0,1.2924747,2475.0,0.74,0.95785534,16.880035,-0.0037271194,-2.4574097e-06,0
590346,50.0,1.4285862,1955.0,0.8,0.9463306,20.955994,-0.004007997,-7.895657e-07,0
590405,10.0,1.3243874,2121.0,0.73,0.95458114,16.610443,-0.0034703258,-8.7315605e-08,0
590460,50.0,0.90521735,1262.0,0.8,0.95395744,20.03717,-0.0038950755,4.656613e-10,0
590467,50.0,1.159777,2592.0,0.8,0.95325583,17.465118,-0.0039318358,-6.1400317e-07,0
590609,50.0,1.415079,1120.0,0.84,0.9374435,22.005402,-0.003519762,4.656613e-10,0
590721,50.0,1.0046663,1845.0,0.8,0.96444273,18.489136,-0.003748563,-2.6597258e-05,0
590737,50.0,1.3347777,2368.0,0.76,0.9374175,17.095276,-0.0038546182,4.656613e-10,0
590796,50.0,1.0169861,737.0,0.76,0.94171816,20.39856,-0.0038691955,4.656613e-10,0
590927,30.0,0.96206653,805.0,0.75,0.94084764,18.040405,-0.003705676,4.656613e-10,0
590989,50.0,0.9288179,1225.0,0.81,0.95397043,16.279816,-0.0036752536,4.656613e-10,0
591057,40.0,0.9461844,2469.0,0.78,0.9514888,15.539673,-0.0036903592,4.656613e-10,0
591765,40.0,2.2528255,39.0,0.78,0.9339224,26.466827,-0.0043752827,-2.9230696e-05,0
591766,40.0,2.1732664,49.0,0.77,0.93568945,26.543457,-0.004163383,-9.743255e-06,0
592688,50.0,2.401999,14.0,0.8,0.94694126,25.993134,-0.0039164135,-1.2727817e-05,0
592755,50.0,2.0252802,45.0,0.77,0.95176166,25.83316,-0.003682014,4.656613e-10,0
592756,11.0,1.86067,79.0,0.76,0.95434725,25.580505,-0.0036175782,4.656613e-10,0
592790,120.0,1.2145482,78.0,0.75,0.95947945,26.44809,-0.003751098,-9.651283e-07,0
593638,50.0,1.0342041,1578.0,0.65,0.95695883,20.180664,-0.0035855714,4.656613e-10,0
593766,40.0,0.9807689,1168.0,0.77,0.95886874,18.994904,-0.003442122,4.656613e-10,0
593776,50.0,1.1967365,1234.0,0.76,0.9468114,21.33612,-0.003926554,4.656613e-10,0
593851,50.0,1.5514874,771.0,0.76,0.94760394,24.033813,-0.0046348223,4.656613e-10,0
594085,50.0,1.0095645,1587.0,0.8,0.96914613,18.800598,-0.0030583579,-2.8528444e-05,0
594098,40.0,1.1704642,2765.0,0.68,0.9476299,16.54895,-0.0035521914,4.656613e-10,0
594154,50.0,0.9303022,1444.0,0.78,0.96205205,18.235138,-0.00328906,-8.426536e-06,0
594157,120.0,0.93846595,807.0,0.77,0.95815414,19.906616,-0.003450467,-5.4419725e-06,0
594179,130.0,1.5366443,1138.0,0.76,0.9410165,23.028076,-0.004627428,4.656613e-10,0
594436,50.0,1.3150363,1079.0,0.73,0.9386128,19.513123,-0.0034226854,-2.7207534e-06,0
594488,30.0,0.9519732,493.0,0.79,0.94249773,22.205933,-0.003478671,-4.204676e-05,0
594563,40.0,1.2273134,2359.0,0.71,0.9449664,17.044037,-0.003697014,-9.041005e-06,0
594574,50.0,1.4322971,1174.0,0.76,0.93494886,23.419312,-0.00453764,-2.1062847e-06,0
594700,50.0,1.3148879,1826.0,0.7,0.9362741,19.079102,-0.003771274,-0.00035928824,0
594746,10.0,1.024853,2012.0,0.72,0.9540614,17.748535,-0.0036991267,4.656613e-10,0
594758,60.0,1.1508713,1692.0,0.43,0.94405687,17.46289,-0.0040813065,-1.5795971e-06,0
594889,190.0,1.1137633,1489.0,0.57,0.9404578,17.453552,-0.0039878213,-2.2818472e-06,0
594896,30.0,1.2829751,2006.0,0.71,0.93663794,17.913422,-0.0039299345,-0.00039685864,0
594958,30.0,1.1970334,2475.0,0.72,0.94135433,16.847076,-0.0037067323,-2.4574097e-06,0
594966,50.0,1.3371526,1955.0,0.79,0.92667234,21.093262,-0.004103278,-7.017845e-07,0
595025,10.0,1.2145482,2121.0,0.71,0.93856084,16.509308,-0.0035406773,-8.7315605e-08,0
595080,50.0,0.9305991,1262.0,0.8,0.9299855,20.348206,-0.003998279,4.656613e-10,0
595087,50.0,1.1069355,2592.0,0.76,0.9370667,17.730713,-0.00379483,-6.1400317e-07,0
595229,50.0,1.3039039,1120.0,0.83,0.9209685,22.196564,-0.0036565566,4.656613e-10,0
595341,50.0,1.0168377,1845.0,0.78,0.9491761,18.819763,-0.0038157452,-2.8352883e-05,0
595357,50.0,1.2466094,2368.0,0.73,0.9278937,17.019531,-0.0041567283,4.656613e-10,0
595416,50.0,1.0034789,737.0,0.76,0.9335586,20.559418,-0.003767788,4.656613e-10,0
595547,30.0,0.9579105,805.0,0.74,0.9355725,18.270325,-0.0036234935,4.656613e-10,0
595609,50.0,0.9258493,1225.0,0.78,0.94852644,16.469635,-0.0038921179,4.656613e-10,0
595677,40.0,0.9357942,2469.0,0.74,0.94698024,15.757111,-0.0037775063,4.656613e-10,0
596385,40.0,2.2666297,39.0,0.77,0.90101135,26.58847,-0.0042651077,-2.8616227e-05,0
596386,40.0,2.2062182,49.0,0.77,0.9029083,26.653076,-0.004163911,-9.567692e-06,0
597308,50.0,2.3550947,14.0,0.79,0.9271791,25.902222,-0.0038039144,-1.2288911e-05,0
597375,50.0,1.9998986,45.0,0.77,0.9372356,25.741364,-0.0036318386,4.656613e-10,0
597376,11.0,1.8493892,79.0,0.75,0.9407437,25.487366,-0.0036097611,4.656613e-10,0
597410,120.0,1.1649722,78.0,0.77,0.89241004,26.317993,-0.0037207813,-8.7734696e-07,0
598258,50.0,1.007338,1578.0,0.71,0.9230083,19.921295,-0.003533283,4.656613e-10,0
598386,40.0,0.96295714,1168.0,0.77,0.93527365,18.755157,-0.0032969823,4.656613e-10,0
598396,50.0,1.1523556,1234.0,0.8,0.91544646,20.979187,-0.0036752536,4.656613e-10,0
598471,50.0,1.499388,771.0,0.77,0.9031942,23.582855,-0.004028807,4.656613e-10,0
598705,50.0,0.97186303,1587.0,0.8,0.96550816,18.568909,-0.0029099437,-2.7650633e-05,0
598718,40.0,1.1067871,2765.0,0.72,0.93728757,16.239716,-0.0032419476,4.656613e-10,0
598774,50.0,0.88696027,1444.0,0.79,0.9556205,17.955292,-0.003077266,-8.075411e-06,0
598777,120.0,0.8969052,807.0,0.76,0.9497867,19.543,-0.0031875467,-5.0030662e-06,0
598799,130.0,1.4523352,1138.0,0.76,0.90541595,22.413147,-0.0040844753,4.656613e-10,0
599056,50.0,1.1881275,1079.0,0.73,0.9150307,18.907104,-0.0032080396,-2.6329722e-06,0
599108,30.0,0.8906711,493.0,0.75,0.94227684,21.62619,-0.00302202,-3.6077632e-05,0
599183,40.0,1.097436,2359.0,0.72,0.9342732,16.615356,-0.0033227568,-7.724286e-06,0
599194,50.0,1.3331449,1174.0,0.76,0.90594864,22.71347,-0.0039880327,-2.194066e-06,0
599320,50.0,1.1839714,1826.0,0.73,0.921774,18.63263,-0.0033401863,-0.00031767992,0
599366,10.0,0.9666679,2012.0,0.72,0.9598562,17.344818,-0.0032203984,4.656613e-10,0
599378,60.0,1.0445944,1692.0,0.43,0.94153625,17.09259,-0.0035221917,-1.3162532e-06,0
599509,190.0,1.0196579,1489.0,0.57,0.94131535,17.031097,-0.0034824735,-1.9307222e-06,0
599516,30.0,1.1433012,2006.0,0.71,0.93344164,17.49231,-0.003519762,-0.0003487545,0
599578,30.0,1.0836319,2475.0,0.72,0.9414453,16.435791,-0.003255363,-2.194066e-06,0
599586,50.0,1.2197434,1955.0,0.77,0.91751236,20.575012,-0.003652437,-7.017845e-07,0
599645,10.0,1.0983266,2121.0,0.72,0.940081,16.066803,-0.0031557512,-8.7315605e-08,0
599700,50.0,0.87746066,1262.0,0.82,0.94080865,19.550568,-0.0033839182,4.656613e-10,0
599707,50.0,1.0199548,2592.0,0.76,0.94179606,17.291779,-0.0033020528,-5.262219e-07,0
599849,50.0,1.1753623,1120.0,0.84,0.9174604,21.506775,-0.003467474,4.656613e-10,0
599961,50.0,0.9488562,1845.0,0.75,0.95667297,18.347443,-0.0032332859,-2.3700475e-05,0
599977,50.0,1.110498,2368.0,0.75,0.93571544,16.573486,-0.0036679648,4.656613e-10,0
600036,50.0,0.9396534,737.0,0.76,0.9450963,20.054535,-0.0032157507,4.656613e-10,0
600167,30.0,0.91011554,805.0,0.76,0.94805866,17.90271,-0.0031294487,4.656613e-10,0
600229,50.0,0.88265574,1225.0,0.83,0.95669895,16.003082,-0.0033389186,4.656613e-10,0
600297,40.0,0.90536577,2469.0,0.79,0.9564001,15.353394,-0.0033328976,4.656613e-10,0
601005,40.0,2.2145302,39.0,0.79,0.8047599,26.382599,-0.0042113406,-2.9406257e-05,0
601006,40.0,2.1584232,49.0,0.78,0.8077223,26.457,-0.0041169045,-9.831036e-06,0
601928,50.0,2.2961676,14.0,0.74,0.8568095,25.834503,-0.0037101125,-1.2464474e-05,0
601995,50.0,1.9341434,45.0,0.73,0.87249196,25.671417,-0.003604374,4.656613e-10,0
601996,11.0,1.7809623,79.0,0.73,0.8798719,25.427673,-0.0036180005,4.656613e-10,0
602030,120.0,1.0876395,78.0,0.77,0.84880584,25.778809,-0.0033941646,-7.895657e-07,0
602878,50.0,0.95345753,1578.0,0.77,0.88143104,19.455658,-0.0031112798,4.656613e-10,0
603006,40.0,0.9297085,1168.0,0.82,0.8948527,18.268097,-0.002922514,4.656613e-10,0
603016,50.0,1.0711635,1234.0,0.78,0.88878506,20.40924,-0.0031095897,4.656613e-10,0
603091,50.0,1.3660967,771.0,0.79,0.85835564,23.07486,-0.003635747,4.656613e-10,0
603325,50.0,0.9864093,1587.0,0.81,0.9344941,18.31668,-0.0028897678,-2.8001758e-05,0
603338,40.0,1.0244077,2765.0,0.77,0.91605717,15.720581,-0.0028167753,4.656613e-10,0
603394,50.0,0.9034362,1444.0,0.81,0.91804504,17.658081,-0.0029379362,-8.1631915e-06,0
603397,120.0,0.89052266,807.0,0.73,0.9146409,19.133026,-0.0028575496,-4.8275037e-06,0
603419,130.0,1.2587808,1138.0,0.75,0.861487,21.802216,-0.003466523,4.656613e-10,0
603676,50.0,1.0745775,1079.0,0.75,0.8877586,17.977142,-0.002893676,-2.3696284e-06,0
603728,30.0,0.85697716,493.0,0.71,0.9190585,21.091919,-0.0025773058,-3.4058663e-05,0
603803,40.0,0.97869086,2359.0,0.72,0.9156024,15.979919,-0.0028954719,-6.3197854e-06,0
603814,50.0,1.1922835,1174.0,0.78,0.8736483,21.844086,-0.003367334,-1.9307222e-06,0
603940,50.0,1.067156,1826.0,0.74,0.90264845,17.874207,-0.002891141,-0.00025482854,0
603986,10.0,0.9770581,2012.0,0.74,0.9393924,16.89209,-0.0029915979,4.656613e-10,0
603998,60.0,0.9390597,1692.0,0.4,0.9209165,16.529358,-0.0029997316,-1.1406908e-06,0
604129,190.0,0.92852104,1489.0,0.56,0.9183179,16.480347,-0.002959908,-1.6673783e-06,0
604136,30.0,1.0149081,2006.0,0.74,0.9216051,16.776672,-0.0030420902,-0.0002793195,0
604198,30.0,0.9681522,2475.0,0.74,0.9229174,15.869415,-0.0028164585,-1.7551596e-06,0
604206,50.0,1.1263801,1955.0,0.73,0.90168697,19.735046,-0.0031190966,-6.1400317e-07,0
604265,10.0,0.9807689,2121.0,0.76,0.92377496,15.505341,-0.0027693463,-8.7315605e-08,0
604320,50.0,0.85549283,1262.0,0.8,0.9117955,18.923157,-0.0030566675,4.656613e-10,0
604327,50.0,0.9372785,2592.0,0.62,0.9178632,16.749939,-0.002800719,-4.3844065e-07,0
604469,50.0,1.090905,1120.0,0.83,0.90173894,20.434662,-0.0030340622,4.656613e-10,0
604581,50.0,0.9623634,1845.0,0.58,0.9232942,17.980682,-0.0030436749,-2.2734881e-05,0
604597,50.0,0.99353397,2368.0,0.75,0.92452854,16.02359,-0.00314635,4.656613e-10,0
604656,50.0,0.8973505,737.0,0.73,0.9209685,19.67978,-0.0028288176,4.656613e-10,0
604787,30.0,0.89527243,805.0,0.69,0.92430764,17.64383,-0.0028885002,4.656613e-10,0
604849,50.0,0.91427165,1225.0,0.72,0.9295568,15.685822,-0.0031340965,4.656613e-10,0
604917,40.0,0.9311928,2469.0,0.65,0.93410426,15.0998535,-0.0031300825,4.656613e-10,0
605625,40.0,2.2118585,39.0,0.78,0.68810964,26.498901,-0.0038741603,-2.8089538e-05,0
605626,40.0,2.1281433,49.0,0.77,0.6924752,26.539001,-0.0037982103,-9.39213e-06,0
606548,50.0,2.134229,14.0,0.81,0.73166186,25.921387,-0.0035777546,-1.220113e-05,0
606615,50.0,1.8146563,45.0,0.8,0.75473726,25.777008,-0.0034526852,4.656613e-10,0
606616,11.0,1.6736465,79.0,0.8,0.7706016,25.528809,-0.003478671,4.656613e-10,0
606650,120.0,1.0680466,78.0,0.78,0.7158235,25.87326,-0.0033624747,-7.895657e-07,0
607498,50.0,1.0067444,1578.0,0.79,0.8399707,19.389252,-0.0031155052,4.656613e-10,0
607626,40.0,0.9837375,1168.0,0.78,0.87672764,18.120178,-0.0028910353,4.656613e-10,0
607636,50.0,1.1087167,1234.0,0.8,0.81608975,20.426636,-0.0030896252,4.656613e-10,0
607711,50.0,1.3960798,771.0,0.79,0.7593757,23.311035,-0.003797999,4.656613e-10,0
607945,50.0,0.95672303,1587.0,0.81,0.9183959,18.193237,-0.0026668825,-2.4841633e-05,0
607958,40.0,1.0762103,2765.0,0.76,0.86928266,15.712128,-0.002778008,4.656613e-10,0
608014,50.0,0.8915616,1444.0,0.8,0.89073396,17.539978,-0.0027718814,-7.285379e-06,0
608017,120.0,0.9022487,807.0,0.76,0.8735703,18.97528,-0.0027828673,-3.86191e-06,0
608039,130.0,1.3131067,1138.0,0.81,0.77552587,21.980011,-0.0036594088,4.656613e-10,0
608296,50.0,1.0907565,1079.0,0.79,0.82984924,18.047974,-0.0027500154,-2.194066e-06,0
608348,30.0,0.86217225,493.0,0.76,0.85454875,21.015259,-0.0025451933,-2.5104975e-05,0
608423,40.0,1.0126816,2359.0,0.73,0.86035657,15.890808,-0.0028277612,-6.144223e-06,0
608434,50.0,1.226126,1174.0,0.82,0.7884538,22.186768,-0.003391735,-1.7551596e-06,0
608560,50.0,1.1066387,1826.0,0.76,0.8433229,17.873749,-0.0027617407,-0.0002507028,0
608606,10.0,0.9335677,2012.0,0.76,0.9150827,16.929504,-0.0028020923,4.656613e-10,0
608618,60.0,0.9666679,1692.0,0.41,0.8622016,16.52713,-0.002959591,-1.0529095e-06,0
608749,190.0,0.9487077,1489.0,0.58,0.8574721,16.506195,-0.002940894,-1.5795971e-06,0
608756,30.0,1.0811085,2006.0,0.73,0.870608,16.7388,-0.0029617036,-0.00027299926,0
608818,30.0,1.0155019,2475.0,0.75,0.86600846,15.867645,-0.002768818,-1.6673783e-06,0
608826,50.0,1.1683861,1955.0,0.81,0.83240885,19.734161,-0.0030932166,-6.1400317e-07,0
608885,10.0,1.0404383,2121.0,0.74,0.86603445,15.501801,-0.0026842062,4.656613e-10,0
608940,50.0,0.80814326,1262.0,0.81,0.8688669,18.845184,-0.0029334996,4.656613e-10,0
608947,50.0,0.96028537,2592.0,0.81,0.85505545,16.757965,-0.0027879376,-4.3844065e-07,0
609089,50.0,1.1231146,1120.0,0.85,0.8374631,20.355316,-0.0029920202,4.656613e-10,0
609201,50.0,0.9025456,1845.0,0.77,0.89355344,18.013672,-0.0028332542,-2.0364787e-05,0
609217,50.0,1.0595859,2368.0,0.79,0.86694396,15.876556,-0.003024661,4.656613e-10,0
609276,50.0,0.8698907,737.0,0.74,0.86390364,19.73059,-0.0027993459,4.656613e-10,0
609407,30.0,0.8387201,805.0,0.78,0.86928266,17.58902,-0.002836106,4.656613e-10,0
609469,50.0,0.8448058,1225.0,0.82,0.8873038,15.702759,-0.003009661,4.656613e-10,0
609537,40.0,0.858313,2469.0,0.79,0.8817429,15.070435,-0.003043358,4.656613e-10,0
610245,40.0,2.8766825,39.0,0.76,0.52940124,27.170868,-0.003520607,-3.379532e-05,0
610246,40.0,2.7258763,49.0,0.73,0.53697616,27.187805,-0.003600571,-1.12355365e-05,0
611168,50.0,2.3556886,14.0,0.8,0.6040585,26.629028,-0.0036042684,-1.3781193e-05,0
611235,50.0,2.0111794,45.0,0.79,0.6455708,26.385712,-0.0036587748,4.656613e-10,0
611236,11.0,1.8501313,79.0,0.79,0.6711928,26.033234,-0.0037725414,4.656613e-10,0
611270,120.0,1.092983,78.0,0.72,0.5658334,26.324677,-0.0035787052,-8.7734696e-07,0
612118,50.0,1.0273763,1578.0,0.7,0.73565066,19.651703,-0.0033875096,4.656613e-10,0
612246,40.0,1.0239624,1168.0,0.72,0.7787871,18.422302,-0.0032130042,4.656613e-10,0
612256,50.0,1.114654,1234.0,0.77,0.71397847,20.740784,-0.003383707,4.656613e-10,0
612331,50.0,1.3981578,771.0,0.79,0.6317204,24.030243,-0.0036734578,4.656613e-10,0
612565,50.0,0.9586526,1587.0,0.81,0.86042154,18.673615,-0.003049062,-2.615835e-05,0
612578,40.0,1.0812569,2765.0,0.76,0.793664,16.039185,-0.0031164559,4.656613e-10,0
612634,50.0,0.9332709,1444.0,0.81,0.81217885,17.980255,-0.0031833213,-7.8120665e-06,0
612637,120.0,0.9490046,807.0,0.68,0.7920139,19.427582,-0.0032140606,-4.3008163e-06,0
612659,130.0,1.3677294,1138.0,0.72,0.65219724,22.597626,-0.003926026,4.656613e-10,0
612916,50.0,1.160074,1079.0,0.7,0.7155636,18.4664,-0.002928535,-2.2818472e-06,0
612968,30.0,0.8606879,493.0,0.69,0.7674963,21.65738,-0.003068921,-3.151301e-05,0
613043,40.0,1.067898,2359.0,0.72,0.7850497,16.02002,-0.0032139549,-7.3731603e-06,0
613054,50.0,1.3102865,1174.0,0.77,0.6760912,22.854736,-0.003790499,-1.7551596e-06,0
613180,50.0,1.1755109,1826.0,0.64,0.74051,18.193237,-0.0030561395,-0.00029942143,0
613226,10.0,0.9303022,2012.0,0.74,0.8549385,17.474945,-0.0032719474,4.656613e-10,0
613238,60.0,1.0181736,1692.0,0.39,0.7940927,16.941986,-0.0033799042,-1.3162532e-06,0
613369,190.0,0.99947125,1489.0,0.58,0.78437406,17.027557,-0.003365327,-1.9307222e-06,0
613376,30.0,1.1520587,2006.0,0.68,0.78790814,17.060974,-0.0033084964,-0.00033172494,0
613438,30.0,1.0851161,2475.0,0.74,0.8025901,16.18045,-0.0031225826,-2.1062847e-06,0
613446,50.0,1.2231573,1955.0,0.66,0.72028005,20.226562,-0.0033901506,-6.1400317e-07,0
613505,10.0,1.112279,2121.0,0.73,0.8004073,15.783417,-0.0030035344,-8.7315605e-08,0
613560,50.0,0.8326344,1262.0,0.78,0.78254205,19.445862,-0.0033430383,4.656613e-10,0
613567,50.0,1.0134238,2592.0,0.76,0.78723246,17.20221,-0.0032209267,-5.262219e-07,0
613709,50.0,1.1853073,1120.0,0.81,0.7271403,20.904755,-0.0033167356,4.656613e-10,0
613821,50.0,0.894085,1845.0,0.62,0.8383596,18.452606,-0.0032777572,-2.5280538e-05,0
613837,50.0,1.1504259,2368.0,0.75,0.7910654,16.247742,-0.00334082,4.656613e-10,0
613896,50.0,0.9120452,737.0,0.72,0.79349506,20.18512,-0.003168744,4.656613e-10,0
614027,30.0,0.85267264,805.0,0.78,0.8008361,17.89737,-0.0031788847,4.656613e-10,0
614089,50.0,0.8182366,1225.0,0.71,0.8364626,16.222778,-0.0032488138,4.656613e-10,0
614157,40.0,0.82862675,2469.0,0.67,0.82922554,15.523163,-0.0032819826,4.656613e-10,0
614865,40.0,3.3731854,39.0,0.63,0.6092167,27.756836,-0.0029409996,-3.8184386e-05,0
614866,40.0,3.2072392,49.0,0.63,0.61725926,27.910126,-0.0031147657,-1.2727817e-05,0
615788,50.0,2.314573,14.0,0.77,0.68534213,27.28717,-0.003594022,-1.5887943e-05,0
615855,50.0,1.9877272,45.0,0.73,0.722255,27.076843,-0.003863914,4.656613e-10,0
615856,11.0,1.8339523,79.0,0.73,0.744226,26.658417,-0.004128947,4.656613e-10,0
615890,120.0,1.2532889,78.0,0.67,0.7024018,27.66861,-0.0038815546,-1.0529095e-06,0
616738,50.0,1.002143,1578.0,0.73,0.830291,20.101349,-0.0036578241,4.656613e-10,0
616866,40.0,0.9923465,1168.0,0.7,0.8530935,18.74356,-0.0034187771,4.656613e-10,0
616876,50.0,1.0877879,1234.0,0.75,0.8491567,21.079437,-0.003617261,4.656613e-10,0
616951,50.0,1.4974585,771.0,0.74,0.80981416,24.486084,-0.0038909558,4.656613e-10,0
617185,50.0,0.9427705,1587.0,0.8,0.9039088,19.002014,-0.0032359266,-2.7650633e-05,0
617198,40.0,1.0536487,2765.0,0.73,0.87353134,16.120728,-0.0032050817,4.656613e-10,0
617254,50.0,0.9193183,1444.0,0.81,0.8707899,18.313568,-0.0033731437,-8.1631915e-06,0
617257,120.0,0.9406924,807.0,0.7,0.8600707,19.738617,-0.0033692352,-5.0030662e-06,0
617279,130.0,1.3531832,1138.0,0.72,0.8326427,22.873901,-0.0039898283,4.656613e-10,0
617536,50.0,1.1073809,1079.0,0.57,0.8519372,18.451263,-0.0029328659,-2.3696284e-06,0
617588,30.0,0.8641018,493.0,0.63,0.8495205,22.102997,-0.0031565963,-3.651654e-05,0
617663,40.0,1.0367275,2359.0,0.71,0.8805735,15.871643,-0.0032232506,-7.197598e-06,0
617674,50.0,1.2405238,1174.0,0.76,0.8400357,23.127014,-0.003761767,-1.8429408e-06,0
617800,50.0,1.1152477,1826.0,0.6,0.8731286,18.203064,-0.0030631113,-0.00029187225,0
617846,10.0,0.9363879,2012.0,0.75,0.899881,17.693726,-0.0035154312,4.656613e-10,0
617858,60.0,0.9889326,1692.0,0.39,0.8820417,16.885406,-0.0033859252,-1.228472e-06,0
617989,190.0,0.97215986,1489.0,0.59,0.8757142,17.038696,-0.003382545,-1.8429408e-06,0
617996,30.0,1.1021857,2006.0,0.62,0.9022977,16.963837,-0.0032941303,-0.00032189343,0
618058,30.0,1.0536487,2475.0,0.75,0.8959571,16.008453,-0.0030952236,-2.0185034e-06,0
618066,50.0,1.1636363,1955.0,0.65,0.8707769,20.306305,-0.003436629,-6.1400317e-07,0
618125,10.0,1.0808116,2121.0,0.71,0.8984907,15.5833435,-0.0029858935,-8.7315605e-08,0
618180,50.0,0.8485166,1262.0,0.81,0.8617338,19.92978,-0.0033711367,4.656613e-10,0
618187,50.0,0.9987291,2592.0,0.72,0.8782218,17.270844,-0.0031999059,-5.262219e-07,0
618329,50.0,1.1648238,1120.0,0.8,0.87134856,21.070984,-0.0033003627,4.656613e-10,0
